Name,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,solubility_mg_L
"dibenz(a,h)anthracene",278.35400000000004,6.299400000000002,96.46600000000004,22.0,0.0,0.0,0.0,0.0,102.0,5.0,0.0,0.0,5.0,0.0,128.15806124643782,2.0194254860819045,0.0005979948813547579
3-methylcholanthrene,268.35900000000004,5.553220000000002,91.10500000000003,21.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,1.0,5.0,0.0,123.56539190436321,2.0795209519930205,0.002900121312447061
benz(a)anthracene,228.294,5.146200000000003,78.96000000000005,18.0,0.0,0.0,0.0,0.0,84.0,4.0,0.0,0.0,4.0,0.0,105.47639671470259,2.2682658131303035,0.00939927805951728
phenanthrene,178.23399999999995,3.9930000000000017,61.454000000000036,14.0,0.0,0.0,0.0,0.0,66.0,3.0,0.0,0.0,3.0,0.0,82.79473218296738,2.610318687415942,1.1499807056168228
dibenzothiophene,184.263,4.054500000000002,59.33100000000003,13.0,1.0,0.0,1.0,0.0,62.0,3.0,0.0,0.0,3.0,0.0,80.43509545337886,2.642438259907001,1.4700704154043678
benzo[ghi]perylene,276.338,6.3282000000000025,96.34400000000004,22.0,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,6.0,0.0,126.79777553844414,2.2122779296696886,0.0002599804014606508
acenaphthylene,152.19599999999997,3.3236000000000017,52.87600000000002,12.0,0.0,0.0,0.0,0.0,56.0,2.0,0.0,1.0,3.0,0.0,71.1475176943119,2.642726571078704,16.099160811913404
"dibenzo[a,c]anthracene",278.35400000000004,6.299400000000002,96.46600000000004,22.0,0.0,0.0,0.0,0.0,102.0,5.0,0.0,0.0,5.0,0.0,128.1580612464378,2.174067242281771,0.001599917049869259
triphenylene,228.294,5.146200000000003,78.96000000000005,18.0,0.0,0.0,0.0,0.0,84.0,4.0,0.0,0.0,4.0,0.0,105.47639671470259,2.4630123697307407,0.04109552164796695
chrysene,228.294,5.146200000000003,78.96000000000005,18.0,0.0,0.0,0.0,0.0,84.0,4.0,0.0,0.0,4.0,0.0,105.47639671470259,2.3076388675027784,0.0019998365318533527
"dibenzo[a,j]anthracene",278.35400000000004,6.299400000000002,96.46600000000004,22.0,0.0,0.0,0.0,0.0,102.0,5.0,0.0,0.0,5.0,0.0,128.15806124643782,2.0509694788679025,0.0010299057114608995
11h-benzo(b)fluorene,216.283,4.411000000000001,72.19000000000003,17.0,0.0,0.0,0.0,0.0,80.0,3.0,0.0,1.0,4.0,0.0,100.52927281816359,2.0742919717753603,0.0039996536471843605
9-nitroanthracene,223.231,3.901200000000002,68.10840000000003,17.0,2.0,0.0,3.0,1.0,82.0,3.0,0.0,0.0,3.0,43.14,97.44770790546718,2.606456150492522,0.114013034504387
2-methylanthracene,192.261,4.301420000000002,66.19100000000002,15.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,0.0,3.0,0.0,89.15967429736399,2.474936442179002,0.021300568607742626
"9,10-dimethylanthracene",206.28799999999998,4.609840000000005,70.92800000000005,16.0,0.0,0.0,0.0,0.0,78.0,3.0,0.0,0.0,3.0,0.0,95.5246164117606,2.6661476433549485,0.05599818684851853
1-methylphenanthrene,192.261,4.301420000000003,66.19100000000003,15.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,0.0,3.0,0.0,89.15967429736399,2.604862793652033,0.2690241060032809
1-methylfluorene,180.25000000000003,3.5662200000000017,59.421000000000035,14.0,0.0,0.0,0.0,0.0,68.0,2.0,0.0,1.0,3.0,0.0,84.21255040082498,2.325073944042764,1.0901224243669456
2-methylphenanthrene,192.261,4.301420000000003,66.19100000000003,15.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,0.0,3.0,0.0,89.15967429736399,2.5458785187157504,0.2800213834170845
ethylanthracene,206.28799999999998,4.555400000000003,70.83200000000002,16.0,0.0,0.0,0.0,1.0,78.0,3.0,0.0,0.0,3.0,0.0,95.5246164117606,2.3730589868180383,0.02680241734120676
t-butylbenzene,134.22199999999998,2.984100000000001,45.14200000000003,10.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0,62.89117157708339,2.9660431785816628,29.500114784492478
cumene,120.19499999999996,2.8100000000000014,40.531000000000034,9.0,0.0,0.0,0.0,1.0,48.0,1.0,0.0,0.0,1.0,0.0,56.52622946268678,2.848234050597752,61.30365970480563
bibenzyl,182.266,3.4718000000000018,60.29200000000004,14.0,0.0,0.0,0.0,3.0,70.0,2.0,0.0,0.0,2.0,0.0,85.2183815543542,1.9574758959875334,4.300368407578664
n-propylbenzene,120.19499999999996,2.639100000000001,40.43700000000001,9.0,0.0,0.0,0.0,2.0,48.0,1.0,0.0,0.0,1.0,0.0,56.526229462686786,2.61489994009295,52.20191098965382
n-butylbenzene,134.22199999999998,3.0292000000000012,45.05400000000003,10.0,0.0,0.0,0.0,3.0,54.0,1.0,0.0,0.0,1.0,0.0,62.89117157708339,2.4265223465879537,11.801133023887596
o-diethylbenzene,134.22199999999998,2.811400000000001,45.19800000000003,10.0,0.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,1.0,0.0,62.89117157708339,2.9640000939238016,71.10885830082148
m-diethylbenzene,134.22199999999998,2.811400000000001,45.19800000000003,10.0,0.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,1.0,0.0,62.89117157708339,2.8711457287957725,24.000688801669835
"1,2,3-trimethylbenzene",120.195,2.611860000000001,40.65300000000001,9.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,1.0,0.0,56.52622946268678,3.2478347337367026,75.19455643139327
ethynyl benzene,102.13599999999998,1.6679000000000002,34.376999999999995,8.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0,49.16051274014944,3.049388908161901,456.01470278565
pentylbenzene,148.249,3.4193000000000024,49.671000000000035,11.0,0.0,0.0,0.0,4.0,60.0,1.0,0.0,0.0,1.0,0.0,69.25611369148001,2.2758012873675093,3.3697041482243417
isobutylbenzene,134.22199999999998,2.8851000000000013,44.98400000000003,10.0,0.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,1.0,0.0,62.89117157708339,2.5872871851548136,10.100054234135882
1-ethyl-2-methylbenzene,120.19499999999996,2.5574200000000005,40.557000000000016,9.0,0.0,0.0,0.0,1.0,48.0,1.0,0.0,0.0,1.0,0.0,56.52622946268678,3.0065240073265844,74.59099523585074
p-tolyltoluene,182.266,3.9704400000000017,61.35200000000002,14.0,0.0,0.0,0.0,1.0,70.0,2.0,0.0,0.0,2.0,0.0,85.2183815543542,2.396509039726096,0.1749869504672448
p-ethyltoluene,120.19499999999996,2.5574200000000005,40.557000000000016,9.0,0.0,0.0,0.0,1.0,48.0,1.0,0.0,0.0,1.0,0.0,56.52622946268678,2.8815558776461363,94.90441178917405
pentamethylbenzene,148.249,3.2287000000000017,50.12700000000003,11.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,69.25611369147998,3.4555464838177836,15.498575117452171
n-hexylbenzene,162.276,3.809400000000003,54.288000000000046,12.0,0.0,0.0,0.0,5.0,66.0,1.0,0.0,0.0,1.0,0.0,75.62105580587661,2.157795777203053,0.901891500425164
octylbenzene,190.33000000000004,4.589600000000004,63.52200000000007,14.0,0.0,0.0,0.0,7.0,78.0,1.0,0.0,0.0,1.0,0.0,88.35094003466982,1.9923706381174415,0.06599442474663035
pentachloronitrobenzene,295.336,4.8618,58.14640000000001,14.0,2.0,0.0,8.0,1.0,76.0,1.0,0.0,0.0,1.0,43.14,103.60070997640513,3.682463305848331,0.43996323686359134
"2,4,5-trichloronitrobenzene",226.446,3.5550000000000006,48.12640000000001,12.0,2.0,0.0,6.0,1.0,64.0,1.0,0.0,0.0,1.0,43.14,82.99417752264178,3.3258841466405995,29.4011727338106
2-chlorotoluene,126.586,2.6484200000000007,36.189,8.0,0.0,0.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,54.09961146077524,3.1348615113454485,374.0121207570456
"1,4-dibromobenzene",235.90599999999998,3.2116000000000007,41.84200000000001,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,65.16649833077969,3.0324555320336755,20.00041406189842
p-bromotoluene,171.03700000000003,2.7575200000000013,38.879000000000026,8.0,0.0,0.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,57.66389283953493,3.0324555320336755,109.99933771913678
p-bromochlorobenzene,191.455,3.1025000000000014,39.15200000000001,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,61.602216952019994,3.0324555320336755,44.902106207189895
m-dibromobenzene,235.90599999999998,3.2116000000000007,41.84200000000001,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,65.16649833077969,3.077660437970553,67.48993141661221
m-bromochlorobenzene,191.455,3.1025000000000014,39.15200000000001,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,61.602216952019994,3.077660437970553,117.99584447292659
"2,3,5,6-tetrachloronitrobenzene",260.891,4.2084,53.13640000000001,13.0,2.0,0.0,7.0,1.0,70.0,1.0,0.0,0.0,1.0,43.14,93.29744374952342,3.5551420285916264,2.0900616541372052
p-fluorobenzyl chloride,144.57600000000005,2.5645000000000007,35.95700000000001,9.0,0.0,0.0,2.0,1.0,48.0,1.0,0.0,0.0,1.0,0.0,58.26514686370147,2.8815558776461354,412.9487966553354
p-difluorobenzene,114.094,1.9648,26.358,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,45.762473925349425,3.0324555320336755,1220.0083588670268
o-dibromobenzene,235.90599999999998,3.2116000000000007,41.84200000000001,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,65.16649833077969,3.1348615113454485,74.60002736996816
m-bromotoluene,171.037,2.7575200000000013,38.87900000000001,8.0,0.0,0.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,57.66389283953493,3.077660437970553,51.296775976009066
m-chlorofluorobenzene,130.549,2.4791000000000007,31.41,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,51.90020474930487,3.077660437970553,588.9433868098032
"1,2,3,4-tetrachlorobenzene",215.894,4.3002,46.482000000000006,10.0,0.0,0.0,4.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0,78.64446802702366,3.3421538077705124,5.920257175402909
"2,3,4,5-tetrachloronitrobenzene",260.89099999999996,4.2084,53.13640000000001,13.0,2.0,0.0,7.0,1.0,70.0,1.0,0.0,0.0,1.0,43.14,93.29744374952342,3.4973813605379935,7.300609133680908
m-bromofluorobenzene,175.0,2.5882000000000005,34.1,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,55.464486128064564,3.077660437970553,377.953219120644
"2,3,4-trichloronitrobenzene",226.446,3.5550000000000006,48.12640000000001,12.0,2.0,0.0,6.0,1.0,64.0,1.0,0.0,0.0,1.0,43.14,82.99417752264176,3.361225110466304,25.999479497348318
"2,4,6-trichloronitrobenzene",226.446,3.5550000000000006,48.12640000000001,12.0,2.0,0.0,6.0,1.0,64.0,1.0,0.0,0.0,1.0,43.14,82.99417752264178,3.3798143363005275,6.2497789018321654
trimethylamine,59.111999999999995,0.17779999999999996,19.611,4.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,3.24,27.228968926826138,2.3237900077244498,889970.5866795777
"n,n-diethylaniline",149.237,2.532800000000001,50.003000000000036,11.0,1.0,0.0,1.0,3.0,60.0,1.0,0.0,0.0,1.0,3.24,68.65100524728678,2.7384989427199042,139.9833911202544
n-methylaniline,107.15599999999998,1.7283,35.98870000000001,8.0,1.0,1.0,1.0,1.0,42.0,1.0,0.0,0.0,1.0,12.03,49.34620741750161,2.8320858350070908,5619.743498672898
diphenylamine,169.227,3.430200000000002,56.16670000000003,13.0,1.0,1.0,1.0,2.0,64.0,2.0,0.0,0.0,2.0,12.03,78.03835950916904,2.1614757505786617,52.9992416533268
p-anisaldehyde,136.14999999999998,1.5076999999999998,38.38150000000001,10.0,2.0,0.0,2.0,2.0,52.0,1.0,0.0,0.0,1.0,26.3,59.436354677840825,2.895351845489353,4289.6083860919125
"3,5-dichloroaniline",162.019,2.575600000000001,40.87440000000001,9.0,1.0,1.0,3.0,0.0,48.0,1.0,0.0,0.0,1.0,26.02,63.377826270273026,3.165670309917317,783.909535640321
pentachlorophenol,266.33799999999997,4.6592,53.15680000000001,12.0,1.0,1.0,6.0,0.0,66.0,1.0,0.0,0.0,1.0,20.23,93.7419680061013,3.6035674514745484,14.000164357667684
o-ethylphenol,122.16699999999996,1.9546,37.48480000000001,9.0,1.0,1.0,1.0,1.0,48.0,1.0,0.0,0.0,1.0,20.23,54.95552110048618,3.0065240073265844,5340.1555713092985
2-methoxyphenol,124.13899999999997,1.4008,34.6588,9.0,2.0,1.0,2.0,1.0,48.0,1.0,0.0,0.0,1.0,29.46,53.704124215596465,3.0065240073265844,18698.56345985984
"2,6-dimethoxyphenol",154.165,1.4093999999999998,41.21080000000002,11.0,3.0,1.0,3.0,2.0,60.0,1.0,0.0,0.0,1.0,38.69,65.18261155949995,3.0951982523071004,17198.310570300415
p-phenylphenol,170.21099999999996,3.059200000000001,53.54280000000003,13.0,1.0,1.0,1.0,1.0,64.0,2.0,0.0,0.0,2.0,20.23,77.28273107775702,2.4238559727704247,56.206639874244395
"2,4,5-trichlorophenol",197.448,3.3524000000000003,43.13680000000001,10.0,1.0,1.0,4.0,0.0,54.0,1.0,0.0,0.0,1.0,20.23,73.135435552338,3.2824629074535228,1199.9212347507955
"2,4-dimethylphenol",122.167,2.00904,37.5808,9.0,1.0,1.0,1.0,0.0,48.0,1.0,0.0,0.0,1.0,20.23,54.95552110048618,3.171678030440916,7869.622666019269
p-bromophenol,173.00900000000001,2.1547,35.80680000000001,8.0,1.0,1.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,20.23,56.093184477334326,3.0324555320336755,13998.087242095271
p-methoxyphenol,124.13899999999997,1.4008,34.6588,9.0,2.0,1.0,2.0,1.0,48.0,1.0,0.0,0.0,1.0,29.46,53.704124215596465,2.8815558776461363,39995.234050913146
"2,4,6-trimethylphenol",136.194,2.3174600000000005,42.317800000000034,10.0,1.0,1.0,1.0,0.0,54.0,1.0,0.0,0.0,1.0,20.23,61.32046321488279,3.3105328747224068,1199.935702104534
"2,3-dichlorophenol",163.003,2.699,38.12680000000001,9.0,1.0,1.0,3.0,0.0,48.0,1.0,0.0,0.0,1.0,20.23,62.83216932545633,3.2478347337367026,3599.942776994867
m-bromophenol,173.00900000000001,2.1547,35.80680000000001,8.0,1.0,1.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,20.23,56.093184477334326,3.077660437970553,22996.868184490806
"3,5-dichlorophenol",163.003,2.699,38.12680000000001,9.0,1.0,1.0,3.0,0.0,48.0,1.0,0.0,0.0,1.0,20.23,62.83216932545633,3.165670309917317,4499.8247229748495
"2,4-dibromophenol",251.905,2.9172,43.50680000000001,9.0,1.0,1.0,3.0,0.0,48.0,1.0,0.0,0.0,1.0,20.23,69.9607320829757,3.171678030440915,1899.9264453098226
benzilic acid,228.247,2.0071000000000003,63.518600000000035,17.0,2.0,2.0,3.0,3.0,86.0,2.0,0.0,0.0,2.0,57.53,98.96837115879002,2.594265293333969,1409.9544352793869
gibberellic acid,346.37900000000013,1.0270999999999997,85.17340000000003,25.0,5.0,3.0,6.0,1.0,134.0,0.0,4.0,5.0,5.0,104.06,144.71913794113632,1.7841261782741378,4999.787587987392
chloroacetic acid,94.49700000000001,0.3098,18.3558,5.0,1.0,1.0,3.0,1.0,30.0,0.0,0.0,0.0,0.0,37.3,34.36321522134761,2.847378923087672,800051.6425201191
isobutyricacid,88.10599999999998,0.727,22.473799999999994,6.0,1.0,1.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,37.3,36.78983322325914,3.2575861612334887,166995.7754473557
a-bromobutyric acid,167.00199999999995,1.2445000000000002,30.64179999999999,7.0,1.0,1.0,3.0,2.0,42.0,0.0,0.0,0.0,0.0,37.3,50.65738082890051,3.34341705895396,70003.80916967
naphthaleneacetic acid,186.21,2.4669000000000008,55.28780000000002,14.0,1.0,1.0,2.0,2.0,70.0,2.0,0.0,0.0,2.0,37.3,81.79870773226516,2.58753091711869,419.95523570363287
indole-3-acetic acid,175.187,1.795,49.63850000000002,13.0,1.0,2.0,3.0,2.0,66.0,2.0,0.0,0.0,2.0,53.09,75.00786815327946,2.5139618271787234,1500.0366686561456
2-ethylbutyric acid,116.15999999999998,1.5072,31.70779999999998,8.0,1.0,1.0,2.0,3.0,48.0,0.0,0.0,0.0,0.0,37.3,49.519717452052355,3.5208600674451374,17999.340939793234
2-methyl-4-chlorophenoxyacetic acid,200.62099999999998,2.1118200000000003,49.31980000000002,13.0,2.0,1.0,4.0,3.0,70.0,1.0,0.0,0.0,1.0,46.53,80.89879677131513,2.7194415184626908,630.0519946741405
pimelic acid,160.16899999999995,1.1061,38.3566,11.0,2.0,2.0,4.0,6.0,64.0,0.0,0.0,0.0,0.0,74.6,64.84041541868875,3.0256083367235656,50000.973976903966
undecanoic acid,186.295,3.6018000000000017,54.862800000000036,13.0,1.0,1.0,2.0,9.0,78.0,0.0,0.0,0.0,0.0,37.3,81.34442802403544,2.8729187591669154,52.20368962884062
phenoxyacetic acid,152.149,1.15,39.57280000000002,11.0,2.0,1.0,3.0,3.0,58.0,1.0,0.0,0.0,1.0,46.53,64.23058843003683,2.453018743531937,11999.664460574353
p-chlorophenoxyacetic acid,186.594,1.8034,44.58280000000002,12.0,2.0,1.0,4.0,3.0,64.0,1.0,0.0,0.0,1.0,46.53,74.53385465691849,2.529889074289453,956.9685708448474
trans-cinnamic acid,148.161,1.7844,43.11180000000002,11.0,1.0,1.0,2.0,2.0,56.0,1.0,0.0,0.0,1.0,37.3,64.79238228274231,2.7217735540687813,546.0518723390519
2-ethylhexanoic acid,144.21399999999997,2.2874,40.9418,10.0,1.0,1.0,2.0,5.0,60.0,0.0,0.0,0.0,0.0,37.3,62.249601680845565,3.500355906453629,1999.8960510493046
tetradecanoic acid,228.37599999999995,4.7721000000000044,68.71380000000006,16.0,1.0,1.0,2.0,12.0,96.0,0.0,0.0,0.0,0.0,37.3,100.43925436722529,2.904707557588277,1.0699179211656709
"3,4-dichlorophenoxyacetic acid",221.039,2.4568000000000003,49.59280000000002,13.0,2.0,1.0,5.0,3.0,70.0,1.0,0.0,0.0,1.0,46.53,84.8371208838002,2.6819734486308224,456.9502372251956
o-chlorophenoxyacetic acid,186.594,1.8034,44.58280000000002,12.0,2.0,1.0,4.0,3.0,64.0,1.0,0.0,0.0,1.0,46.53,74.53385465691849,2.6285070021470927,1279.9637636011905
"cinnamic acid, p-methoxy-",178.18699999999995,1.7930000000000001,49.663800000000016,13.0,2.0,1.0,3.0,3.0,68.0,1.0,0.0,0.0,1.0,46.53,76.27086962664579,2.7469405523531787,711.9934789423504
"3,5-dichlorobenzoic acid",191.013,2.6916,43.42130000000001,11.0,1.0,1.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,37.3,73.3586335398967,3.1860125339283023,147.0154323857187
"3,4-dichlorobenzoic acid",191.013,2.6916,43.42130000000001,11.0,1.0,1.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,37.3,73.3586335398967,3.1515496683060507,61.10305515874829
1-napthoic acid,172.183,2.5380000000000007,50.907300000000006,13.0,1.0,1.0,2.0,1.0,64.0,2.0,0.0,0.0,2.0,37.3,75.43376561786854,2.83097565836767,85.99838002579683
thiophene-3-carboxylic acid,128.15200000000002,1.4463,31.2783,8.0,2.0,1.0,3.0,1.0,42.0,1.0,0.0,0.0,1.0,37.3,50.39246435654485,2.9283752374267684,4299.573607765875
2-furoic acid,112.08399999999996,0.9778,25.6673,8.0,2.0,1.0,3.0,1.0,42.0,1.0,0.0,0.0,1.0,50.44,45.54643035021018,2.9283752374267684,37097.412696024265
2-iodobenzoic acid,248.01899999999995,1.9894,46.11830000000001,10.0,1.0,1.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,72.01393920717697,3.1529414466808685,460.9830448106088
2-naphthoic acid,172.183,2.5380000000000003,50.90730000000002,13.0,1.0,1.0,2.0,1.0,64.0,2.0,0.0,0.0,2.0,37.3,75.43376561786857,2.6860346638769905,46.99917887276058
m-toluic acid,136.14999999999998,1.6932200000000002,38.13830000000001,10.0,1.0,1.0,2.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,59.117043200529956,3.069899265759275,979.9809775708754
p-methoxybenzoic acid,152.14899999999997,1.3934,39.95330000000001,11.0,2.0,1.0,3.0,2.0,58.0,1.0,0.0,0.0,1.0,46.53,64.23058843003683,2.9138015626758045,529.9917414541413
o-toluic acid,136.14999999999998,1.6932200000000002,38.13830000000001,10.0,1.0,1.0,2.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,59.117043200529956,3.1529414466808685,1180.0968352205375
m-fluorobenzoic acid,140.113,1.5239,33.359300000000005,10.0,1.0,1.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,56.91763648905958,3.069899265759275,1499.9556974915388
p-fluorobenzoic acid,140.113,1.5239,33.359300000000005,10.0,1.0,1.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,56.91763648905958,3.0034006845798182,1199.9922244587265
m-chlorobenzoic acid,156.56799999999996,2.0382,38.41130000000001,10.0,1.0,1.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,63.05536731301502,3.069899265759275,449.9901463571165
cumic acid,164.20399999999995,2.5082000000000004,47.49030000000002,12.0,1.0,1.0,2.0,2.0,64.0,1.0,0.0,0.0,1.0,37.3,71.84692742932317,2.92914559954076,151.00235910013157
m-bromobenzoic acid,201.019,2.1473000000000004,41.10130000000001,10.0,1.0,1.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,66.61964869177471,3.069899265759275,402.0102331717047
p-bromobenzoic acid,201.019,2.1473000000000004,41.10130000000001,10.0,1.0,1.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,66.61964869177471,3.0034006845798182,59.998046215904644
3-iodobenzoic acid,248.019,1.9894,46.11830000000001,10.0,1.0,1.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,72.01393920717697,3.069899265759275,133.01020172367706
4-iodobenzoic acid,248.019,1.9894,46.11830000000001,10.0,1.0,1.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,72.01393920717697,3.0034006845798182,27.001317282933694
"2,2-dimethyl-1-propanol",88.14999999999998,1.0248,26.54079999999999,6.0,1.0,1.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,20.23,38.99325323761199,3.1684898726705697,34996.31497558902
2-butanol,74.12299999999998,0.7771999999999999,21.971799999999995,5.0,1.0,1.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,20.23,32.62831112321538,2.5395388613593908,180989.3366613984
benzhydrol,184.238,2.7683000000000013,56.94580000000003,14.0,1.0,1.0,1.0,2.0,70.0,2.0,0.0,0.0,2.0,20.23,83.64767319215362,2.2962461305928525,519.9711051179158
benzyl alcohol,108.13999999999996,1.1789,32.364799999999995,8.0,1.0,1.0,1.0,1.0,42.0,1.0,0.0,0.0,1.0,20.23,48.59057898608958,2.8320858350070908,40002.42920079147
cyclohexanol,100.161,1.3114,29.091799999999985,7.0,1.0,1.0,1.0,0.0,42.0,0.0,1.0,1.0,1.0,20.23,44.352364198479385,2.1229179499593664,42004.77394711959
1-heptanol,116.204,1.9491,35.84479999999999,8.0,1.0,1.0,1.0,5.0,50.0,0.0,0.0,0.0,0.0,20.23,51.72313746640521,2.53006045688352,1670.0177137222597
3-phenylpropanol,136.194,1.6115,41.848800000000026,10.0,1.0,1.0,1.0,3.0,54.0,1.0,0.0,0.0,1.0,20.23,61.32046321488279,2.4265223465879537,5680.126073744085
2-octanol,130.231,2.337600000000001,40.43980000000001,9.0,1.0,1.0,1.0,5.0,56.0,0.0,0.0,0.0,0.0,20.23,58.08807958080181,2.7466909068574954,1119.9905940400254
2-heptanol,116.20399999999998,1.9475,35.822799999999994,8.0,1.0,1.0,1.0,4.0,50.0,0.0,0.0,0.0,0.0,20.23,51.7231374664052,2.7158427612932585,3269.7991582496556
3-pentanol,88.15,1.1673,26.588799999999992,6.0,1.0,1.0,1.0,2.0,38.0,0.0,0.0,0.0,0.0,20.23,38.99325323761199,2.7541847860376616,51501.78916525104
p-methyl benzyl alcohol,122.167,1.48732,37.1018,9.0,1.0,1.0,1.0,1.0,48.0,1.0,0.0,0.0,1.0,20.23,54.95552110048618,2.8815558776461354,7709.991677129199
4-heptanol,116.204,1.9475,35.822799999999994,8.0,1.0,1.0,1.0,4.0,50.0,0.0,0.0,0.0,0.0,20.23,51.72313746640521,2.9196126414385533,4700.251294413746
3-heptanol,116.20399999999998,1.9475,35.822799999999994,8.0,1.0,1.0,1.0,4.0,50.0,0.0,0.0,0.0,0.0,20.23,51.72313746640521,2.862065598305084,4000.5626657854964
4-methylcyclohexanol,114.18799999999999,1.5574,33.63879999999999,8.0,1.0,1.0,1.0,0.0,48.0,0.0,1.0,1.0,1.0,20.23,50.71730631287598,2.192377158019472,15001.008818649969
3-hexanol,102.177,1.5574,31.205799999999986,7.0,1.0,1.0,1.0,3.0,44.0,0.0,0.0,0.0,0.0,20.23,45.35819535200859,2.831819966070785,16101.011021590595
2-hexanol,102.17699999999998,1.5574,31.205799999999986,7.0,1.0,1.0,1.0,3.0,44.0,0.0,0.0,0.0,0.0,20.23,45.3581953520086,2.678257743164726,13701.027792520936
"2,6-dichlorobenzyl alcohol",177.03,2.4857000000000005,42.384800000000034,10.0,1.0,1.0,3.0,1.0,54.0,1.0,0.0,0.0,1.0,20.23,69.19711143985293,3.1694511920127173,1400.0607139289602
methyl bromide,94.939,1.0111,14.851,2.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,22.606798633470913,1.0,15200.037274416183
bromoethane,108.966,1.4012,19.468,3.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,28.971740747867518,1.6329931618554523,8939.042637944298
iodoethane,155.966,1.4413,24.561,3.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,34.36603126326979,1.6329931618554523,3909.57846766104
methylene iodide,267.835,1.8139,32.907,3.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,47.26292726991682,1.6329931618554523,1239.84481137875
2-chloropropane,78.542,1.6336,20.988999999999994,4.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,31.772401483504442,2.3237900077244498,3100.287405115489
